지역명,연도,월,평당분양가격,전용면적
강원,2022.0,2.0,9880.199999999999,60㎡~85㎡
강원,2022.0,2.0,11596.199999999999,85㎡~102㎡
강원,2022.0,2.0,11982.3,102㎡~
충북,2022.0,2.0,9042.0,모든면적
충북,2022.0,2.0,8768.1,60㎡
충북,2022.0,2.0,9038.699999999999,60㎡~85㎡
충북,2022.0,2.0,9791.1,85㎡~102㎡
충북,2022.0,2.0,9652.5,102㎡~
충남,2022.0,2.0,9837.3,모든면적
충남,2022.0,2.0,9708.6,60㎡
충남,2022.0,2.0,10414.8,60㎡~85㎡
충남,2022.0,2.0,12645.599999999999,85㎡~102㎡
충남,2022.0,2.0,11820.599999999999,102㎡~
전북,2022.0,2.0,9454.5,모든면적
전북,2022.0,2.0,9009.0,60㎡
전북,2022.0,2.0,9381.9,60㎡~85㎡
전북,2022.0,2.0,10447.8,85㎡~102㎡
전북,2022.0,2.0,10474.199999999999,102㎡~
전남,2022.0,2.0,10124.4,모든면적
전남,2022.0,2.0,11295.9,60㎡
전남,2022.0,2.0,10071.6,60㎡~85㎡
전남,2022.0,2.0,9216.9,85㎡~102㎡
전남,2022.0,2.0,11734.8,102㎡~
경북,2022.0,2.0,11282.699999999999,모든면적
경북,2022.0,2.0,10444.5,60㎡
경북,2022.0,2.0,11173.8,60㎡~85㎡
경북,2022.0,2.0,13777.5,85㎡~102㎡
경북,2022.0,2.0,13299.0,102㎡~
경남,2022.0,2.0,11048.4,모든면적
경남,2022.0,2.0,10754.699999999999,60㎡
경남,2022.0,2.0,11018.699999999999,60㎡~85㎡
경남,2022.0,2.0,12992.099999999999,85㎡~102㎡
경남,2022.0,2.0,11655.599999999999,102㎡~
제주,2022.0,2.0,21093.6,모든면적
제주,2022.0,2.0,9444.6,60㎡
제주,2022.0,2.0,20842.8,60㎡~85㎡
제주,2022.0,2.0,19549.2,85㎡~102㎡
제주,2022.0,2.0,21426.899999999998,102㎡~
서울,2022.0,3.0,31835.1,모든면적
서울,2022.0,3.0,33184.799999999996,60㎡
서울,2022.0,3.0,33716.1,60㎡~85㎡
서울,2022.0,3.0,23855.699999999997,85㎡~102㎡
서울,2022.0,3.0,29412.899999999998,102㎡~
인천,2022.0,3.0,15262.5,모든면적
인천,2022.0,3.0,14846.699999999999,60㎡
인천,2022.0,3.0,15186.599999999999,60㎡~85㎡
인천,2022.0,3.0,20351.1,85㎡~102㎡
인천,2022.0,3.0,18503.1,102㎡~
경기,2022.0,3.0,15793.8,모든면적
경기,2022.0,3.0,16140.3,60㎡
경기,2022.0,3.0,15807.0,60㎡~85㎡
경기,2022.0,3.0,15757.5,85㎡~102㎡
경기,2022.0,3.0,15110.699999999999,102㎡~
부산,2022.0,3.0,16899.3,모든면적
부산,2022.0,3.0,16328.4,60㎡
부산,2022.0,3.0,16985.1,60㎡~85㎡
부산,2022.0,3.0,19555.8,85㎡~102㎡
부산,2022.0,3.0,17909.1,102㎡~
대구,2022.0,3.0,16424.1,모든면적
대구,2022.0,3.0,15387.9,60㎡
대구,2022.0,3.0,16391.1,60㎡~85㎡
대구,2022.0,3.0,16417.5,85㎡~102㎡
대구,2022.0,3.0,17734.2,102㎡~
광주,2022.0,3.0,14995.199999999999,모든면적
광주,2022.0,3.0,12843.599999999999,60㎡
광주,2022.0,3.0,15137.099999999999,60㎡~85㎡
광주,2022.0,3.0,16410.899999999998,102㎡~
대전,2022.0,3.0,13226.4,모든면적
대전,2022.0,3.0,13823.699999999999,60㎡
대전,2022.0,3.0,13233.0,60㎡~85㎡
울산,2022.0,3.0,15889.5,모든면적
울산,2022.0,3.0,17351.399999999998,60㎡
울산,2022.0,3.0,15981.9,60㎡~85㎡
울산,2022.0,3.0,14602.5,85㎡~102㎡
울산,2022.0,3.0,27188.699999999997,102㎡~
세종,2022.0,3.0,11926.199999999999,모든면적
세종,2022.0,3.0,10523.699999999999,60㎡
세종,2022.0,3.0,11101.199999999999,60㎡~85㎡
세종,2022.0,3.0,12771.0,85㎡~102㎡
세종,2022.0,3.0,12081.3,102㎡~
강원,2022.0,3.0,10355.4,모든면적
강원,2022.0,3.0,10421.4,60㎡
강원,2022.0,3.0,10104.6,60㎡~85㎡
강원,2022.0,3.0,12493.8,85㎡~102㎡
강원,2022.0,3.0,12790.8,102㎡~
충북,2022.0,3.0,9028.8,모든면적
충북,2022.0,3.0,9121.199999999999,60㎡
충북,2022.0,3.0,9025.5,60㎡~85㎡
충북,2022.0,3.0,9791.1,85㎡~102㎡
충북,2022.0,3.0,9550.199999999999,102㎡~
충남,2022.0,3.0,10015.5,모든면적
충남,2022.0,3.0,9781.199999999999,60㎡
충남,2022.0,3.0,10698.599999999999,60㎡~85㎡
충남,2022.0,3.0,12645.599999999999,85㎡~102㎡
충남,2022.0,3.0,11866.8,102㎡~
전북,2022.0,3.0,9434.699999999999,모든면적
전북,2022.0,3.0,9009.0,60㎡
전북,2022.0,3.0,9378.6,60㎡~85㎡
전북,2022.0,3.0,10447.8,85㎡~102㎡
전북,2022.0,3.0,10474.199999999999,102㎡~
전남,2022.0,3.0,10114.5,모든면적
전남,2022.0,3.0,11295.9,60㎡
전남,2022.0,3.0,10061.699999999999,60㎡~85㎡
전남,2022.0,3.0,9216.9,85㎡~102㎡
전남,2022.0,3.0,11748.0,102㎡~
경북,2022.0,3.0,11282.699999999999,모든면적
경북,2022.0,3.0,10444.5,60㎡
경북,2022.0,3.0,11173.8,60㎡~85㎡
경북,2022.0,3.0,13777.5,85㎡~102㎡
경북,2022.0,3.0,13299.0,102㎡~
경남,2022.0,3.0,11187.0,모든면적
경남,2022.0,3.0,10754.699999999999,60㎡
경남,2022.0,3.0,11177.099999999999,60㎡~85㎡
경남,2022.0,3.0,12549.9,85㎡~102㎡
경남,2022.0,3.0,11962.5,102㎡~
제주,2022.0,3.0,19239.0,모든면적
제주,2022.0,3.0,9444.6,60㎡
제주,2022.0,3.0,18833.1,60㎡~85㎡
제주,2022.0,3.0,19549.2,85㎡~102㎡
제주,2022.0,3.0,20651.399999999998,102㎡~
서울,2022.0,4.0,32244.3,모든면적
서울,2022.0,4.0,33884.4,60㎡
서울,2022.0,4.0,33716.1,60㎡~85㎡
서울,2022.0,4.0,23855.699999999997,85㎡~102㎡
서울,2022.0,4.0,29412.899999999998,102㎡~
인천,2022.0,4.0,15671.699999999999,모든면적
인천,2022.0,4.0,15361.5,60㎡
인천,2022.0,4.0,15658.5,60㎡~85㎡
인천,2022.0,4.0,20351.1,85㎡~102㎡
인천,2022.0,4.0,18582.3,102㎡~
경기,2022.0,4.0,15879.599999999999,모든면적
경기,2022.0,4.0,15909.3,60㎡
경기,2022.0,4.0,15899.4,60㎡~85㎡
경기,2022.0,4.0,15757.5,85㎡~102㎡
경기,2022.0,4.0,15034.8,102㎡~
부산,2022.0,4.0,16899.3,모든면적
부산,2022.0,4.0,16328.4,60㎡
부산,2022.0,4.0,16985.1,60㎡~85㎡
부산,2022.0,4.0,19555.8,85㎡~102㎡
부산,2022.0,4.0,17909.1,102㎡~
대구,2022.0,4.0,16150.199999999999,모든면적
대구,2022.0,4.0,15387.9,60㎡
대구,2022.0,4.0,16203.0,60㎡~85㎡
대구,2022.0,4.0,16417.5,85㎡~102㎡
대구,2022.0,4.0,16176.599999999999,102㎡~
광주,2022.0,4.0,14995.199999999999,모든면적
광주,2022.0,4.0,12843.599999999999,60㎡
광주,2022.0,4.0,15137.099999999999,60㎡~85㎡
광주,2022.0,4.0,16410.899999999998,102㎡~
대전,2022.0,4.0,13681.8,모든면적
대전,2022.0,4.0,13823.699999999999,60㎡
대전,2022.0,4.0,13711.5,60㎡~85㎡
대전,2022.0,4.0,13035.0,102㎡~
울산,2022.0,4.0,18225.899999999998,모든면적
울산,2022.0,4.0,17351.399999999998,60㎡
울산,2022.0,4.0,18417.3,60㎡~85㎡
울산,2022.0,4.0,17602.2,85㎡~102㎡
울산,2022.0,4.0,27188.699999999997,102㎡~
세종,2022.0,4.0,11926.199999999999,모든면적
세종,2022.0,4.0,10523.699999999999,60㎡
세종,2022.0,4.0,11101.199999999999,60㎡~85㎡
세종,2022.0,4.0,12771.0,85㎡~102㎡
세종,2022.0,4.0,12081.3,102㎡~
강원,2022.0,4.0,10503.9,모든면적
강원,2022.0,4.0,10619.4,60㎡
강원,2022.0,4.0,10226.699999999999,60㎡~85㎡
강원,2022.0,4.0,12493.8,85㎡~102㎡
강원,2022.0,4.0,12579.599999999999,102㎡~
충북,2022.0,4.0,9372.0,모든면적
충북,2022.0,4.0,9121.199999999999,60㎡
충북,2022.0,4.0,9358.8,60㎡~85㎡
충북,2022.0,4.0,10170.599999999999,85㎡~102㎡
충북,2022.0,4.0,10266.3,102㎡~
충남,2022.0,4.0,10041.9,모든면적
충남,2022.0,4.0,9768.0,60㎡
충남,2022.0,4.0,10711.8,60㎡~85㎡
충남,2022.0,4.0,14114.099999999999,85㎡~102㎡
충남,2022.0,4.0,11866.8,102㎡~
전북,2022.0,4.0,9510.6,모든면적
전북,2022.0,4.0,9108.0,60㎡
전북,2022.0,4.0,9428.1,60㎡~85㎡
전북,2022.0,4.0,10447.8,85㎡~102㎡
전북,2022.0,4.0,10474.199999999999,102㎡~
전남,2022.0,4.0,10233.3,모든면적
전남,2022.0,4.0,11295.9,60㎡
전남,2022.0,4.0,10071.6,60㎡~85㎡
전남,2022.0,4.0,9216.9,85㎡~102㎡
전남,2022.0,4.0,11777.699999999999,102㎡~
경북,2022.0,4.0,11319.0,모든면적
경북,2022.0,4.0,10480.8,60㎡
경북,2022.0,4.0,11206.8,60㎡~85㎡
경북,2022.0,4.0,13777.5,85㎡~102㎡
경북,2022.0,4.0,13299.0,102㎡~
경남,2022.0,4.0,12021.9,모든면적
경남,2022.0,4.0,11196.9,60㎡
경남,2022.0,4.0,11926.199999999999,60㎡~85㎡
경남,2022.0,4.0,14454.0,85㎡~102㎡
경남,2022.0,4.0,13077.9,102㎡~
제주,2022.0,4.0,19239.0,모든면적
제주,2022.0,4.0,9444.6,60㎡
제주,2022.0,4.0,18833.1,60㎡~85㎡
제주,2022.0,4.0,19549.2,85㎡~102㎡
제주,2022.0,4.0,20651.399999999998,102㎡~
서울,2022.0,5.0,28215.0,모든면적
서울,2022.0,5.0,29373.3,60㎡
서울,2022.0,5.0,26215.199999999997,60㎡~85㎡
서울,2022.0,5.0,23855.699999999997,85㎡~102㎡
서울,2022.0,5.0,29412.899999999998,102㎡~
인천,2022.0,5.0,15807.0,모든면적
인천,2022.0,5.0,15364.8,60㎡
인천,2022.0,5.0,15846.599999999999,60㎡~85㎡
인천,2022.0,5.0,20351.1,85㎡~102㎡
인천,2022.0,5.0,18674.7,102㎡~
경기,2022.0,5.0,16031.4,모든면적
경기,2022.0,5.0,16453.8,60㎡
경기,2022.0,5.0,16034.699999999999,60㎡~85㎡
경기,2022.0,5.0,15645.3,85㎡~102㎡
경기,2022.0,5.0,16143.599999999999,102㎡~
부산,2022.0,5.0,17526.3,모든면적
부산,2022.0,5.0,16929.0,60㎡
부산,2022.0,5.0,17681.399999999998,60㎡~85㎡
부산,2022.0,5.0,17301.899999999998,85㎡~102㎡
부산,2022.0,5.0,20083.8,102㎡~
대구,2022.0,5.0,16047.9,모든면적
대구,2022.0,5.0,15371.4,60㎡
대구,2022.0,5.0,16064.4,60㎡~85㎡
대구,2022.0,5.0,16546.2,85㎡~102㎡
대구,2022.0,5.0,16295.4,102㎡~
광주,2022.0,5.0,14991.9,모든면적
광주,2022.0,5.0,11751.3,60㎡
광주,2022.0,5.0,15137.099999999999,60㎡~85㎡
광주,2022.0,5.0,16410.899999999998,102㎡~
대전,2022.0,5.0,13714.8,모든면적
대전,2022.0,5.0,13929.3,60㎡
대전,2022.0,5.0,13731.3,60㎡~85㎡
대전,2022.0,5.0,13035.0,102㎡~
울산,2022.0,5.0,18018.0,모든면적
울산,2022.0,5.0,15335.099999999999,60㎡
울산,2022.0,5.0,18291.899999999998,60㎡~85㎡
울산,2022.0,5.0,17602.2,85㎡~102㎡
울산,2022.0,5.0,27188.699999999997,102㎡~
세종,2022.0,5.0,11926.199999999999,모든면적
세종,2022.0,5.0,10523.699999999999,60㎡
세종,2022.0,5.0,11101.199999999999,60㎡~85㎡
세종,2022.0,5.0,12771.0,85㎡~102㎡
세종,2022.0,5.0,12081.3,102㎡~
강원,2022.0,5.0,10560.0,모든면적
강원,2022.0,5.0,10979.099999999999,60㎡
강원,2022.0,5.0,10269.599999999999,60㎡~85㎡
강원,2022.0,5.0,13546.5,85㎡~102㎡
강원,2022.0,5.0,12573.0,102㎡~
충북,2022.0,5.0,9682.199999999999,모든면적
충북,2022.0,5.0,9893.4,60㎡
충북,2022.0,5.0,9688.8,60㎡~85㎡
충북,2022.0,5.0,10602.9,85㎡~102㎡
충북,2022.0,5.0,10632.599999999999,102㎡~
충남,2022.0,5.0,10094.699999999999,모든면적
충남,2022.0,5.0,9774.6,60㎡
충남,2022.0,5.0,10896.599999999999,60㎡~85㎡
충남,2022.0,5.0,14114.099999999999,85㎡~102㎡
충남,2022.0,5.0,12388.199999999999,102㎡~
전북,2022.0,5.0,9537.0,모든면적
전북,2022.0,5.0,9108.0,60㎡
전북,2022.0,5.0,9537.0,60㎡~85㎡
전북,2022.0,5.0,10447.8,85㎡~102㎡
전북,2022.0,5.0,10180.5,102㎡~
전남,2022.0,5.0,10269.599999999999,모든면적
전남,2022.0,5.0,11295.9,60㎡
전남,2022.0,5.0,10157.4,60㎡~85㎡
전남,2022.0,5.0,10553.4,85㎡~102㎡
전남,2022.0,5.0,11233.199999999999,102㎡~
경북,2022.0,5.0,11738.099999999999,모든면적
경북,2022.0,5.0,11008.8,60㎡
경북,2022.0,5.0,11662.199999999999,60㎡~85㎡
경북,2022.0,5.0,13813.8,85㎡~102㎡
경북,2022.0,5.0,13299.0,102㎡~
경남,2022.0,5.0,12061.5,모든면적
경남,2022.0,5.0,11655.599999999999,60㎡
경남,2022.0,5.0,11939.4,60㎡~85㎡
경남,2022.0,5.0,15302.099999999999,85㎡~102㎡
경남,2022.0,5.0,13077.9,102㎡~
제주,2022.0,5.0,19239.0,모든면적
제주,2022.0,5.0,9444.6,60㎡
제주,2022.0,5.0,18833.1,60㎡~85㎡
제주,2022.0,5.0,19549.2,85㎡~102㎡
제주,2022.0,5.0,20651.399999999998,102㎡~
서울,2022.0,6.0,28215.0,모든면적
서울,2022.0,6.0,29373.3,60㎡
서울,2022.0,6.0,26215.199999999997,60㎡~85㎡
서울,2022.0,6.0,23855.699999999997,85㎡~102㎡
서울,2022.0,6.0,29412.899999999998,102㎡~
인천,2022.0,6.0,15899.4,모든면적
인천,2022.0,6.0,15764.099999999999,60㎡
인천,2022.0,6.0,15909.3,60㎡~85㎡
인천,2022.0,6.0,20351.1,85㎡~102㎡
인천,2022.0,6.0,18674.7,102㎡~
경기,2022.0,6.0,16262.4,모든면적
경기,2022.0,6.0,16968.6,60㎡
경기,2022.0,6.0,16193.099999999999,60㎡~85㎡
경기,2022.0,6.0,15645.3,85㎡~102㎡
경기,2022.0,6.0,16163.4,102㎡~
부산,2022.0,6.0,17938.8,모든면적
부산,2022.0,6.0,17305.2,60㎡
부산,2022.0,6.0,18153.3,60㎡~85㎡
부산,2022.0,6.0,17301.899999999998,85㎡~102㎡
부산,2022.0,6.0,20083.8,102㎡~
대구,2022.0,6.0,16427.399999999998,모든면적
대구,2022.0,6.0,15681.599999999999,60㎡
대구,2022.0,6.0,16447.2,60㎡~85㎡
대구,2022.0,6.0,17179.8,85㎡~102㎡
대구,2022.0,6.0,18885.899999999998,102㎡~
광주,2022.0,6.0,15364.8,모든면적
광주,2022.0,6.0,11751.3,60㎡
광주,2022.0,6.0,15556.199999999999,60㎡~85㎡
광주,2022.0,6.0,16410.899999999998,102㎡~
대전,2022.0,6.0,13761.0,모든면적
대전,2022.0,6.0,13929.3,60㎡
대전,2022.0,6.0,13790.699999999999,60㎡~85㎡
대전,2022.0,6.0,13035.0,102㎡~
울산,2022.0,6.0,17981.7,모든면적
울산,2022.0,6.0,15417.599999999999,60㎡
울산,2022.0,6.0,18341.399999999998,60㎡~85㎡
울산,2022.0,6.0,17602.2,85㎡~102㎡
울산,2022.0,6.0,19209.3,102㎡~
세종,2022.0,6.0,11926.199999999999,모든면적
세종,2022.0,6.0,10523.699999999999,60㎡
세종,2022.0,6.0,11101.199999999999,60㎡~85㎡
세종,2022.0,6.0,12771.0,85㎡~102㎡
세종,2022.0,6.0,12081.3,102㎡~
강원,2022.0,6.0,10682.099999999999,모든면적
강원,2022.0,6.0,10718.4,60㎡
강원,2022.0,6.0,10342.199999999999,60㎡~85㎡
강원,2022.0,6.0,13546.5,85㎡~102㎡
강원,2022.0,6.0,14051.4,102㎡~
충북,2022.0,6.0,9876.9,모든면적
충북,2022.0,6.0,9893.4,60㎡
충북,2022.0,6.0,9880.199999999999,60㎡~85㎡
충북,2022.0,6.0,10602.9,85㎡~102㎡
충북,2022.0,6.0,10695.3,102㎡~
충남,2022.0,6.0,10114.5,모든면적
충남,2022.0,6.0,9903.3,60㎡
충남,2022.0,6.0,14170.199999999999,60㎡~85㎡
충남,2022.0,6.0,14114.099999999999,85㎡~102㎡
충남,2022.0,6.0,12388.199999999999,102㎡~
전북,2022.0,6.0,9989.1,모든면적
전북,2022.0,6.0,9269.699999999999,60㎡
전북,2022.0,6.0,9985.8,60㎡~85㎡
전북,2022.0,6.0,10447.8,85㎡~102㎡
전북,2022.0,6.0,10180.5,102㎡~
전남,2022.0,6.0,10269.599999999999,모든면적
전남,2022.0,6.0,11295.9,60㎡
전남,2022.0,6.0,10157.4,60㎡~85㎡
전남,2022.0,6.0,10553.4,85㎡~102㎡
전남,2022.0,6.0,11233.199999999999,102㎡~
경북,2022.0,6.0,11639.099999999999,모든면적
경북,2022.0,6.0,10863.599999999999,60㎡
경북,2022.0,6.0,11589.599999999999,60㎡~85㎡
경북,2022.0,6.0,13028.4,85㎡~102㎡
경북,2022.0,6.0,12074.699999999999,102㎡~
경남,2022.0,6.0,11929.5,모든면적
경남,2022.0,6.0,11734.8,60㎡
경남,2022.0,6.0,11837.099999999999,60㎡~85㎡
경남,2022.0,6.0,15302.099999999999,85㎡~102㎡
경남,2022.0,6.0,12787.5,102㎡~
제주,2022.0,6.0,19239.0,모든면적
제주,2022.0,6.0,9444.6,60㎡
제주,2022.0,6.0,18833.1,60㎡~85㎡
제주,2022.0,6.0,19549.2,85㎡~102㎡
제주,2022.0,6.0,20651.399999999998,102㎡~
서울,2022.0,7.0,28215.0,모든면적
서울,2022.0,7.0,29373.3,60㎡
서울,2022.0,7.0,26215.199999999997,60㎡~85㎡
서울,2022.0,7.0,23855.699999999997,85㎡~102㎡
서울,2022.0,7.0,29412.899999999998,102㎡~
인천,2022.0,7.0,16331.699999999999,모든면적
인천,2022.0,7.0,16212.9,60㎡
인천,2022.0,7.0,15849.9,60㎡~85㎡
인천,2022.0,7.0,20351.1,85㎡~102㎡
인천,2022.0,7.0,18674.7,102㎡~
경기,2022.0,7.0,16354.8,모든면적
경기,2022.0,7.0,16955.399999999998,60㎡
경기,2022.0,7.0,16292.099999999999,60㎡~85㎡
경기,2022.0,7.0,16391.1,85㎡~102㎡
경기,2022.0,7.0,16351.5,102㎡~
부산,2022.0,7.0,17991.6,모든면적
부산,2022.0,7.0,17367.899999999998,60㎡
부산,2022.0,7.0,18212.7,60㎡~85㎡
부산,2022.0,7.0,17301.899999999998,85㎡~102㎡
부산,2022.0,7.0,20083.8,102㎡~
대구,2022.0,7.0,16797.0,모든면적
대구,2022.0,7.0,16321.8,60㎡
대구,2022.0,7.0,16800.3,60㎡~85㎡
대구,2022.0,7.0,17453.7,85㎡~102㎡
대구,2022.0,7.0,19140.0,102㎡~
광주,2022.0,7.0,15397.8,모든면적
광주,2022.0,7.0,11751.3,60㎡
광주,2022.0,7.0,15612.3,60㎡~85㎡
광주,2022.0,7.0,16410.899999999998,102㎡~
대전,2022.0,7.0,13761.0,모든면적
대전,2022.0,7.0,13929.3,60㎡
대전,2022.0,7.0,13777.5,60㎡~85㎡
대전,2022.0,7.0,13035.0,102㎡~
울산,2022.0,7.0,17981.7,모든면적
울산,2022.0,7.0,15417.599999999999,60㎡
울산,2022.0,7.0,18341.399999999998,60㎡~85㎡
울산,2022.0,7.0,17602.2,85㎡~102㎡
울산,2022.0,7.0,19209.3,102㎡~
세종,2022.0,7.0,10586.4,모든면적
세종,2022.0,7.0,10523.699999999999,60㎡
세종,2022.0,7.0,10586.4,60㎡~85㎡
세종,2022.0,7.0,10738.199999999999,102㎡~
강원,2022.0,7.0,10725.0,모든면적
강원,2022.0,7.0,10718.4,60㎡
강원,2022.0,7.0,10263.0,60㎡~85㎡
강원,2022.0,7.0,14170.199999999999,85㎡~102㎡
강원,2022.0,7.0,14533.199999999999,102㎡~
충북,2022.0,7.0,9906.6,모든면적
충북,2022.0,7.0,10451.099999999999,60㎡
충북,2022.0,7.0,9900.0,60㎡~85㎡
충북,2022.0,7.0,10602.9,85㎡~102㎡
충북,2022.0,7.0,10695.3,102㎡~
충남,2022.0,7.0,10213.5,모든면적
충남,2022.0,7.0,9903.3,60㎡
충남,2022.0,7.0,14249.4,60㎡~85㎡
충남,2022.0,7.0,14114.099999999999,85㎡~102㎡
충남,2022.0,7.0,12893.099999999999,102㎡~
전북,2022.0,7.0,9995.699999999999,모든면적
전북,2022.0,7.0,9282.9,60㎡
전북,2022.0,7.0,9995.699999999999,60㎡~85㎡
전북,2022.0,7.0,10599.599999999999,85㎡~102㎡
전북,2022.0,7.0,10134.3,102㎡~
전남,2022.0,7.0,10256.4,모든면적
전남,2022.0,7.0,11295.9,60㎡
전남,2022.0,7.0,10144.199999999999,60㎡~85㎡
전남,2022.0,7.0,10553.4,85㎡~102㎡
전남,2022.0,7.0,11233.199999999999,102㎡~
경북,2022.0,7.0,11345.4,모든면적
경북,2022.0,7.0,10952.699999999999,60㎡
경북,2022.0,7.0,11299.199999999999,60㎡~85㎡
경북,2022.0,7.0,13011.9,85㎡~102㎡
경북,2022.0,7.0,12200.099999999999,102㎡~
경남,2022.0,7.0,11969.099999999999,모든면적
경남,2022.0,7.0,11764.5,60㎡
경남,2022.0,7.0,11903.099999999999,60㎡~85㎡
경남,2022.0,7.0,15084.3,85㎡~102㎡
경남,2022.0,7.0,12962.4,102㎡~
제주,2022.0,7.0,19239.0,모든면적
제주,2022.0,7.0,9444.6,60㎡
제주,2022.0,7.0,18833.1,60㎡~85㎡
제주,2022.0,7.0,19549.2,85㎡~102㎡
제주,2022.0,7.0,20651.399999999998,102㎡~
서울,2022.0,8.0,27300.899999999998,모든면적
서울,2022.0,8.0,28564.8,60㎡
서울,2022.0,8.0,27093.0,60㎡~85㎡
서울,2022.0,8.0,23855.699999999997,85㎡~102㎡
서울,2022.0,8.0,29412.899999999998,102㎡~
인천,2022.0,8.0,17044.5,모든면적
인천,2022.0,8.0,16932.3,60㎡
인천,2022.0,8.0,16605.6,60㎡~85㎡
인천,2022.0,8.0,24924.899999999998,85㎡~102㎡
인천,2022.0,8.0,18674.7,102㎡~
경기,2022.0,8.0,16579.2,모든면적
경기,2022.0,8.0,17166.6,60㎡
경기,2022.0,8.0,16473.6,60㎡~85㎡
경기,2022.0,8.0,17480.1,85㎡~102㎡
경기,2022.0,8.0,16678.2,102㎡~
부산,2022.0,8.0,17938.8,모든면적
부산,2022.0,8.0,17430.6,60㎡
부산,2022.0,8.0,18097.2,60㎡~85㎡
부산,2022.0,8.0,17301.899999999998,85㎡~102㎡
부산,2022.0,8.0,20083.8,102㎡~
대구,2022.0,8.0,16780.5,모든면적
대구,2022.0,8.0,15975.3,60㎡
대구,2022.0,8.0,16793.7,60㎡~85㎡
대구,2022.0,8.0,17453.7,85㎡~102㎡
대구,2022.0,8.0,19140.0,102㎡~
광주,2022.0,8.0,15628.8,모든면적
광주,2022.0,8.0,11751.3,60㎡
광주,2022.0,8.0,15688.199999999999,60㎡~85㎡
광주,2022.0,8.0,18225.899999999998,102㎡~
대전,2022.0,8.0,13761.0,모든면적
대전,2022.0,8.0,13929.3,60㎡
대전,2022.0,8.0,13777.5,60㎡~85㎡
대전,2022.0,8.0,13035.0,102㎡~
울산,2022.0,8.0,17932.2,모든면적
울산,2022.0,8.0,15417.599999999999,60㎡
울산,2022.0,8.0,18067.5,60㎡~85㎡
울산,2022.0,8.0,17602.2,85㎡~102㎡
울산,2022.0,8.0,19209.3,102㎡~
세종,2022.0,8.0,10586.4,모든면적
세종,2022.0,8.0,10523.699999999999,60㎡
세종,2022.0,8.0,10586.4,60㎡~85㎡
세종,2022.0,8.0,10738.199999999999,102㎡~
강원,2022.0,8.0,10824.0,모든면적
강원,2022.0,8.0,10761.3,60㎡
강원,2022.0,8.0,10395.0,60㎡~85㎡
강원,2022.0,8.0,14170.199999999999,85㎡~102㎡
강원,2022.0,8.0,14569.5,102㎡~
충북,2022.0,8.0,9903.3,모든면적
충북,2022.0,8.0,10451.099999999999,60㎡
충북,2022.0,8.0,9926.4,60㎡~85㎡
충북,2022.0,8.0,10527.0,85㎡~102㎡
충북,2022.0,8.0,10645.8,102㎡~
충남,2022.0,8.0,10395.0,모든면적
충남,2022.0,8.0,10226.699999999999,60㎡
충남,2022.0,8.0,14440.8,60㎡~85㎡
충남,2022.0,8.0,12672.0,85㎡~102㎡
충남,2022.0,8.0,12589.5,102㎡~
전북,2022.0,8.0,10104.6,모든면적
전북,2022.0,8.0,9266.4,60㎡
전북,2022.0,8.0,10137.599999999999,60㎡~85㎡
전북,2022.0,8.0,10599.599999999999,85㎡~102㎡
전북,2022.0,8.0,10134.3,102㎡~
전남,2022.0,8.0,10197.0,모든면적
전남,2022.0,8.0,11295.9,60㎡
전남,2022.0,8.0,10088.1,60㎡~85㎡
전남,2022.0,8.0,10553.4,85㎡~102㎡
전남,2022.0,8.0,10791.0,102㎡~
경북,2022.0,8.0,11447.699999999999,모든면적
경북,2022.0,8.0,10952.699999999999,60㎡
경북,2022.0,8.0,11398.199999999999,60㎡~85㎡
경북,2022.0,8.0,13011.9,85㎡~102㎡
경북,2022.0,8.0,12200.099999999999,102㎡~
경남,2022.0,8.0,11926.199999999999,모든면적
경남,2022.0,8.0,12421.199999999999,60㎡
경남,2022.0,8.0,11827.199999999999,60㎡~85㎡
경남,2022.0,8.0,14582.699999999999,85㎡~102㎡
경남,2022.0,8.0,12988.8,102㎡~
제주,2022.0,8.0,21542.399999999998,모든면적
제주,2022.0,8.0,9444.6,60㎡
제주,2022.0,8.0,19941.899999999998,60㎡~85㎡
제주,2022.0,8.0,21681.0,85㎡~102㎡
제주,2022.0,8.0,22562.1,102㎡~
서울,2022.0,9.0,28059.899999999998,모든면적
서울,2022.0,9.0,28564.8,60㎡
서울,2022.0,9.0,28343.699999999997,60㎡~85㎡
서울,2022.0,9.0,29412.899999999998,102㎡~
인천,2022.0,9.0,17123.7,모든면적
인천,2022.0,9.0,16932.3,60㎡
인천,2022.0,9.0,16681.5,60㎡~85㎡
인천,2022.0,9.0,20865.899999999998,85㎡~102㎡
인천,2022.0,9.0,18674.7,102㎡~
경기,2022.0,9.0,17008.2,모든면적
경기,2022.0,9.0,17935.5,60㎡
경기,2022.0,9.0,16853.1,60㎡~85㎡
경기,2022.0,9.0,22133.1,85㎡~102㎡
경기,2022.0,9.0,16922.399999999998,102㎡~
부산,2022.0,9.0,18011.399999999998,모든면적
부산,2022.0,9.0,17490.0,60㎡
부산,2022.0,9.0,18166.5,60㎡~85㎡
부산,2022.0,9.0,17301.899999999998,85㎡~102㎡
부산,2022.0,9.0,20083.8,102㎡~
대구,2022.0,9.0,16764.0,모든면적
대구,2022.0,9.0,15975.3,60㎡
대구,2022.0,9.0,16773.899999999998,60㎡~85㎡
